"ï..region","subregion","country","agency","calendar_year","location_type","amount"
"Africa","Middle Africa","Central African Republic","UNAIDS",2020,"COU",1068248
"Africa","Middle Africa","Central African Republic","UNDP",2020,"COU",74107392.37
"Africa","Middle Africa","Central African Republic","UNEP",2020,"COU",196381
"Africa","Middle Africa","Central African Republic","UNFPA",2020,"COU",4976653.14
"Africa","Middle Africa","Central African Republic","UNHCR",2020,"COU",28592499.85
"Africa","Middle Africa","Central African Republic","UNICEF",2020,"COU",74661740.46
"Africa","Middle Africa","Central African Republic","UNODC",2020,"COU",443509.26
"Africa","Middle Africa","Central African Republic","UNOPS",2020,"COU",27844766.99
"Africa","Middle Africa","Central African Republic","UNWOMEN",2020,"COU",3026098.44
"Africa","Middle Africa","Central African Republic","WFP",2020,"COU",112821499.97
"Africa","Middle Africa","Central African Republic","WHO",2020,"COU",9921360
"Africa","Middle Africa","Chad","FAO",2020,"COU",11816876.74
"Africa","Middle Africa","Chad","ILO",2020,"COU",579456.68
"Africa","Middle Africa","Chad","IOM",2020,"COU",9429388.56
"Africa","Middle Africa","Chad","UN",2020,"COU",24447680.36
"Africa","Middle Africa","Chad","UNAIDS",2020,"COU",701538
"Africa","Middle Africa","Chad","UNDP",2020,"COU",46383677.08
"Africa","Middle Africa","Chad","UNEP",2020,"COU",351905
"Africa","Middle Africa","Chad","UNFPA",2020,"COU",7639106.9
"Africa","Middle Africa","Chad","UNHABITAT",2020,"COU",18293.93
"Africa","Middle Africa","Chad","UNHCR",2020,"COU",68768911.88
"Africa","Middle Africa","Chad","UNICEF",2020,"COU",71151858.35
"Africa","Middle Africa","Chad","UNIDO",2020,"COU",22211.99
"Africa","Middle Africa","Chad","UNOPS",2020,"COU",810995.65
"Africa","Middle Africa","Chad","WFP",2020,"COU",138380574.55
"Africa","Middle Africa","Chad","WHO",2020,"COU",16619964
"Africa","Middle Africa","Chad","WMO",2020,"COU",48954.7
"Africa","Middle Africa","Congo","FAO",2020,"COU",3064680.35
"Africa","Middle Africa","Congo","ICAO",2020,"COU",127957.98
"Africa","Middle Africa","Congo","ILO",2020,"COU",579190.21
"Africa","Middle Africa","Congo","UN",2020,"COU",8169204.81
"Africa","Middle Africa","Congo","UNAIDS",2020,"COU",483286
"Africa","Middle Africa","Congo","UNDP",2020,"COU",6067640.27
"Africa","Middle Africa","Congo","UNEP",2020,"COU",174580
"Africa","Middle Africa","Congo","UNFPA",2020,"COU",3827311.98
"Africa","Middle Africa","Congo","UNHCR",2020,"COU",11536442.32
"Africa","Middle Africa","Congo","UNICEF",2020,"COU",12141231.96
"Africa","Middle Africa","Congo","UNIDO",2020,"COU",133686.98
"Africa","Middle Africa","Congo","WFP",2020,"COU",20259666.39
"Africa","Middle Africa","Congo","WHO",2020,"COU",6558195
"Africa","Middle Africa","Democratic Republic of the Congo","DPKO",2020,"COU",1123028308
"Africa","Middle Africa","Democratic Republic of the Congo","FAO",2020,"COU",23320864.64
"Africa","Middle Africa","Democratic Republic of the Congo","ICC",2020,"COU",7426257.67
"Africa","Middle Africa","Democratic Republic of the Congo","ILO",2020,"COU",5220948.78
"Africa","Middle Africa","Democratic Republic of the Congo","IOM",2020,"COU",33968708.3
"Africa","Middle Africa","Democratic Republic of the Congo","UN",2020,"COU",135752884.58
"Africa","Middle Africa","Democratic Republic of the Congo","UNAIDS",2020,"COU",1992948
"Africa","Middle Africa","Democratic Republic of the Congo","UNCDF",2020,"COU",1491696.12
"Africa","Middle Africa","Democratic Republic of the Congo","UNDP",2020,"COU",94391147.42
"Africa","Middle Africa","Democratic Republic of the Congo","UNEP",2020,"COU",1489069.18
"Africa","Middle Africa","Democratic Republic of the Congo","UNFPA",2020,"COU",29432352.96
"Africa","Middle Africa","Democratic Republic of the Congo","UNHABITAT",2020,"COU",2979844.76
"Africa","Middle Africa","Democratic Republic of the Congo","UNHCR",2020,"COU",107503714.9
"Africa","Middle Africa","Democratic Republic of the Congo","UNICEF",2020,"COU",270223266.13
"Africa","Middle Africa","Democratic Republic of the Congo","UNIDO",2020,"COU",1020397.02
"Africa","Middle Africa","Democratic Republic of the Congo","UNOPS",2020,"COU",38638412.74
"Africa","Middle Africa","Democratic Republic of the Congo","UNWOMEN",2020,"COU",3549954.23
"Africa","Middle Africa","Democratic Republic of the Congo","UNWTO",2020,"COU",40460.29
"Africa","Middle Africa","Democratic Republic of the Congo","WFP",2020,"COU",263800803.56
"Africa","Middle Africa","Democratic Republic of the Congo","WHO",2020,"COU",125330745
"Africa","Middle Africa","Democratic Republic of the Congo","WMO",2020,"COU",27869.76
"Africa","Middle Africa","Equatorial Guinea","FAO",2020,"COU",1603248.81
"Africa","Middle Africa","Equatorial Guinea","ILO",2020,"COU",784123.96
"Africa","Middle Africa","Equatorial Guinea","UN",2020,"COU",1537945.26
"Africa","Middle Africa","Equatorial Guinea","UNAIDS",2020,"COU",281695
"Africa","Middle Africa","Equatorial Guinea","UNDP",2020,"COU",7788620.2
"Africa","Middle Africa","Equatorial Guinea","UNEP",2020,"COU",29880
"Africa","Middle Africa","Equatorial Guinea","UNFPA",2020,"COU",2084045.18
"Africa","Middle Africa","Equatorial Guinea","UNICEF",2020,"COU",3106118.59
"Africa","Middle Africa","Equatorial Guinea","UNIDO",2020,"COU",161490.43
"Africa","Middle Africa","Equatorial Guinea","WHO",2020,"COU",3688340
"Africa","Middle Africa","Gabon","FAO",2020,"COU",1442541.56
"Africa","Middle Africa","Gabon","ILO",2020,"COU",1777173.12
"Africa","Middle Africa","Gabon","IOM",2020,"COU",9047.62
"Africa","Middle Africa","Gabon","UN",2020,"COU",9923667.39
"Africa","Middle Africa","Gabon","UNAIDS",2020,"COU",607405
"Africa","Middle Africa","Gabon","UNDP",2020,"COU",2601931.9
"Africa","Middle Africa","Gabon","UNEP",2020,"COU",135906.54
"Africa","Middle Africa","Gabon","UNFPA",2020,"COU",1703049.94
"Africa","Middle Africa","Gabon","UNHCR",2020,"COU",494176.32
"Africa","Middle Africa","Gabon","UNICEF",2020,"COU",4024614.67
"Africa","Middle Africa","Gabon","UNIDO",2020,"COU",444699.63
"Africa","Middle Africa","Gabon","UNOPS",2020,"COU",149582.27
"Africa","Middle Africa","Gabon","WHO",2020,"COU",8845851
"Africa","Middle Africa","Gabon","WMO",2020,"COU",32859.57
"Africa","Middle Africa","Middle Africa","FAO",2020,"SUB",4461147.26
"Africa","Middle Africa","Middle Africa","ILO",2020,"SUB",114205.74
"Africa","Middle Africa","Middle Africa","UN",2020,"SUB",51325.32
"Africa","Middle Africa","Middle Africa","UNODC",2020,"SUB",140709.61
"Africa","Middle Africa","Sao Tome and Principe","FAO",2020,"COU",691837.46
"Africa","Middle Africa","Sao Tome and Principe","ILO",2020,"COU",3612568.35
"Africa","Middle Africa","Sao Tome and Principe","UN",2020,"COU",1044741.49
"Africa","Middle Africa","Sao Tome and Principe","UNCDF",2020,"COU",17920.27
"Africa","Middle Africa","Sao Tome and Principe","UNDP",2020,"COU",6527213.23
"Africa","Middle Africa","Sao Tome and Principe","UNEP",2020,"COU",134419.4
"Africa","Middle Africa","Sao Tome and Principe","UNFPA",2020,"COU",941573.22
"Africa","Middle Africa","Sao Tome and Principe","UNHABITAT",2020,"COU",1430475.02
"Africa","Middle Africa","Sao Tome and Principe","UNICEF",2020,"COU",2644522.02
"Africa","Middle Africa","Sao Tome and Principe","UNIDO",2020,"COU",475043.38
"Africa","Middle Africa","Sao Tome and Principe","UNOPS",2020,"COU",68345.59
"Africa","Middle Africa","Sao Tome and Principe","WFP",2020,"COU",510050.91
"Africa","Middle Africa","Sao Tome and Principe","WHO",2020,"COU",2241682
"Africa","Northern Africa","Algeria","FAO",2020,"COU",603928.97
"Africa","Northern Africa","Algeria","ILO",2020,"COU",1794303.09
"Africa","Northern Africa","Algeria","IOM",2020,"COU",582469.7
"Africa","Northern Africa","Algeria","UN",2020,"COU",1595323.12
"Africa","Northern Africa","Algeria","UNAIDS",2020,"COU",239697
"Africa","Northern Africa","Algeria","UNDP",2020,"COU",5820218.09
"Africa","Northern Africa","Algeria","UNFPA",2020,"COU",982983.74
"Africa","Northern Africa","Algeria","UNHCR",2020,"COU",18818136.14
"Africa","Northern Africa","Algeria","UNICEF",2020,"COU",5757444.85
"Africa","Northern Africa","Algeria","UNIDO",2020,"COU",1472198.1
"Africa","Northern Africa","Algeria","UNODC",2020,"COU",8818.05
"Africa","Northern Africa","Algeria","UNOPS",2020,"COU",84465.27
"Africa","Northern Africa","Algeria","UNU",2020,"COU",4480
"Africa","Northern Africa","Algeria","UNWOMEN",2020,"COU",1857.27
"Africa","Northern Africa","Algeria","UNWTO",2020,"COU",14714.53
"Africa","Northern Africa","Algeria","WFP",2020,"COU",17828771.98
"Africa","Northern Africa","Algeria","WHO",2020,"COU",2165889
"Africa","Northern Africa","Egypt","FAO",2020,"COU",2685148.76
"Africa","Northern Africa","Egypt","ILO",2020,"COU",7973035.88
"Africa","Northern Africa","Egypt","IOM",2020,"COU",2718723.3
"Africa","Northern Africa","Egypt","ITU",2020,"COU",30387.32
"Africa","Northern Africa","Egypt","UN",2020,"COU",4971806.48
"Africa","Northern Africa","Egypt","UNAIDS",2020,"COU",331118
"Africa","Northern Africa","Egypt","UNDP",2020,"COU",72017321.35
"Africa","Northern Africa","Egypt","UNFPA",2020,"COU",12231217.37
"Africa","Northern Africa","Egypt","UNHABITAT",2020,"COU",3562268.46
"Africa","Northern Africa","Egypt","UNHCR",2020,"COU",45606584.61
"Africa","Northern Africa","Egypt","UNICEF",2020,"COU",29771977.05
"Africa","Northern Africa","Egypt","UNIDO",2020,"COU",6860835.35
"Africa","Northern Africa","Egypt","UNODC",2020,"COU",2938011.86
"Africa","Northern Africa","Egypt","UNOPS",2020,"COU",238343.24
"Africa","Northern Africa","Egypt","UNWOMEN",2020,"COU",4240319.18
"Africa","Northern Africa","Egypt","UNWTO",2020,"COU",14273.64
"Africa","Northern Africa","Egypt","WFP",2020,"COU",71470495.07
"Africa","Northern Africa","Egypt","WHO",2020,"COU",5865540
"Africa","Northern Africa","Egypt","WMO",2020,"COU",3513.02
"Africa","Northern Africa","Libya","FAO",2020,"COU",576373.93
"Africa","Northern Africa","Libya","ICC",2020,"COU",4625892.03
"Africa","Northern Africa","Libya","ILO",2020,"COU",74162.39
"Africa","Northern Africa","Libya","IOM",2020,"COU",32641710.45
"Africa","Northern Africa","Libya","UN",2020,"COU",5774367.42
"Africa","Northern Africa","Libya","UNDP",2020,"COU",46600581.9
"Africa","Northern Africa","Libya","UNFPA",2020,"COU",5003586.41
"Africa","Northern Africa","Libya","UNHABITAT",2020,"COU",266913.51
"Africa","Northern Africa","Libya","UNHCR",2020,"COU",48920063.63
"Africa","Northern Africa","Libya","UNICEF",2020,"COU",27309297.46
"Africa","Northern Africa","Libya","UNIDO",2020,"COU",462760.32
"Africa","Northern Africa","Libya","UNODC",2020,"COU",173543.05
"Africa","Northern Africa","Libya","UNOPS",2020,"COU",4944743.77
"Africa","Northern Africa","Libya","UNWOMEN",2020,"COU",1151608.16
"Africa","Northern Africa","Libya","WFP",2020,"COU",21578156.36
"Africa","Northern Africa","Libya","WHO",2020,"COU",10707962
"Africa","Northern Africa","Morocco","FAO",2020,"COU",2888732.67
"Africa","Northern Africa","Morocco","ILO",2020,"COU",1396102.27
"Africa","Northern Africa","Morocco","IOM",2020,"COU",6101682.36
"Africa","Northern Africa","Morocco","UN",2020,"COU",2474633.06
"Africa","Northern Africa","Morocco","UNAIDS",2020,"COU",539178
"Africa","Northern Africa","Morocco","UNDP",2020,"COU",18127376.62
"Africa","Northern Africa","Morocco","UNEP",2020,"COU",48553.39
"Africa","Northern Africa","Morocco","UNFPA",2020,"COU",3616991.21
"Africa","Northern Africa","Morocco","UNHABITAT",2020,"COU",62696.04
"Africa","Northern Africa","Morocco","UNHCR",2020,"COU",7043922.42
"Africa","Northern Africa","Morocco","UNICEF",2020,"COU",9597714.11
"Africa","Northern Africa","Morocco","UNIDO",2020,"COU",4560792.91
"Africa","Northern Africa","Morocco","UNODC",2020,"COU",244528.55
"Africa","Northern Africa","Morocco","UNOPS",2020,"COU",585932.84
"Africa","Northern Africa","Morocco","UNWTO",2020,"COU",73734.67
"Africa","Northern Africa","Morocco","WHO",2020,"COU",2152345
"Africa","Northern Africa","Northern Africa","FAO",2020,"SUB",3502249.07
"Africa","Northern Africa","Northern Africa","IOM",2020,"SUB",8054838.87
"Africa","Northern Africa","Northern Africa","UN",2020,"SUB",1112075.22
"Africa","Northern Africa","Northern Africa","UNDP",2020,"SUB",1000
"Africa","Northern Africa","Northern Africa","UNFPA",2020,"SUB",7872114.52
"Africa","Northern Africa","Northern Africa","UNODC",2020,"SUB",3760927.84
"Africa","Northern Africa","Sudan","DPKO",2020,"COU",636723957.8
"Africa","Northern Africa","Sudan","FAO",2020,"COU",18834032.09
"Africa","Northern Africa","Sudan","ICC",2020,"COU",2307744.79
"Africa","Northern Africa","Sudan","ILO",2020,"COU",3561477.24
"Africa","Northern Africa","Sudan","IOM",2020,"COU",14563171.76
"Africa","Northern Africa","Sudan","UN",2020,"COU",139815500.65
"Africa","Northern Africa","Sudan","UNAIDS",2020,"COU",220915
"Africa","Northern Africa","Sudan","UNDP",2020,"COU",105405262.43
"Africa","Northern Africa","Sudan","UNEP",2020,"COU",466075.69
"Africa","Northern Africa","Sudan","UNFPA",2020,"COU",21121839.88
"Africa","Northern Africa","Sudan","UNHABITAT",2020,"COU",2771038.69
"Africa","Northern Africa","Sudan","UNHCR",2020,"COU",95767563.96
"Africa","Northern Africa","Sudan","UNICEF",2020,"COU",124171268.31
"Africa","Northern Africa","Sudan","UNIDO",2020,"COU",4212998.57
"Africa","Northern Africa","Sudan","UNODC",2020,"COU",107421.68
"Africa","Northern Africa","Sudan","UNOPS",2020,"COU",15168770.14
"Africa","Northern Africa","Sudan","UNV",2020,"COU",1802.17
"Africa","Northern Africa","Sudan","UNWOMEN",2020,"COU",2655887.3
"Africa","Northern Africa","Sudan","UPU",2020,"COU",13455.27
"Africa","Northern Africa","Sudan","WFP",2020,"COU",406571609.98
"Africa","Northern Africa","Sudan","WHO",2020,"COU",37917405
"Africa","Northern Africa","Tunisia","FAO",2020,"COU",1575878.57
"Africa","Northern Africa","Tunisia","ILO",2020,"COU",9330154.8
"Africa","Northern Africa","Tunisia","IOM",2020,"COU",2131554.2
"Africa","Northern Africa","Tunisia","UN",2020,"COU",2253372.44
"Africa","Northern Africa","Tunisia","UNAIDS",2020,"COU",75669
"Africa","Northern Africa","Tunisia","UNDP",2020,"COU",15072778.59
"Africa","Northern Africa","Tunisia","UNEP",2020,"COU",1049
"Africa","Northern Africa","Tunisia","UNFPA",2020,"COU",1346167.62
"Africa","Northern Africa","Tunisia","UNHABITAT",2020,"COU",106111.4
"Africa","Northern Africa","Tunisia","UNHCR",2020,"COU",8116209.67
"Africa","Northern Africa","Tunisia","UNICEF",2020,"COU",11880953.34
"Africa","Northern Africa","Tunisia","UNIDO",2020,"COU",5617844.3
"Africa","Northern Africa","Tunisia","UNODC",2020,"COU",231057.61
"Africa","Northern Africa","Tunisia","UNOPS",2020,"COU",8648803.45
"Africa","Northern Africa","Tunisia","UNWOMEN",2020,"COU",1074783.92
"Africa","Northern Africa","Tunisia","WFP",2020,"COU",1627263.7
"Africa","Northern Africa","Tunisia","WHO",2020,"COU",6081278
"Africa","Northern Africa","Western Sahara","DPKO",2020,"COU",63350760.16
"Africa","Northern Africa","Western Sahara","UN",2020,"COU",0
"Africa","Northern Africa","Western Sahara","UNHCR",2020,"COU",1948041.29
"Africa","Northern Africa","Western Sahara","UNOPS",2020,"COU",2855830.17
"Africa","Southern Africa","Botswana","FAO",2020,"COU",820090.52
"Africa","Southern Africa","Botswana","ILO",2020,"COU",820732.89
"Africa","Southern Africa","Botswana","IOM",2020,"COU",11532.93
"Africa","Southern Africa","Botswana","ITU",2020,"COU",181275.2
"Africa","Southern Africa","Botswana","UN",2020,"COU",1297542.86
"Africa","Southern Africa","Botswana","UNAIDS",2020,"COU",512513
"Africa","Southern Africa","Botswana","UNDP",2020,"COU",6695558.23
"Africa","Southern Africa","Botswana","UNEP",2020,"COU",100090
"Africa","Southern Africa","Botswana","UNFPA",2020,"COU",1308573.7
"Africa","Southern Africa","Botswana","UNHCR",2020,"COU",1142578.94
"Africa","Southern Africa","Botswana","UNICEF",2020,"COU",2914932.22
"Africa","Southern Africa","Botswana","UNIDO",2020,"COU",335970.47
"Africa","Southern Africa","Botswana","UNWTO",2020,"COU",47964.65
"Africa","Southern Africa","Botswana","WHO",2020,"COU",2628165
"Africa","Southern Africa","Lesotho","FAO",2020,"COU",2599830.72
"Africa","Southern Africa","Lesotho","ICAO",2020,"COU",36936.71
"Africa","Southern Africa","Lesotho","ILO",2020,"COU",1294234.64
"Africa","Southern Africa","Lesotho","IOM",2020,"COU",293244.71
"Africa","Southern Africa","Lesotho","UN",2020,"COU",4562475.88
"Africa","Southern Africa","Lesotho","UNAIDS",2020,"COU",752460
"Africa","Southern Africa","Lesotho","UNCDF",2020,"COU",606466.42
"Africa","Southern Africa","Lesotho","UNDP",2020,"COU",7729843.38
"Africa","Southern Africa","Lesotho","UNEP",2020,"COU",344852.6
"Africa","Southern Africa","Lesotho","UNFPA",2020,"COU",2145506.85
"Africa","Southern Africa","Lesotho","UNICEF",2020,"COU",7609750.31
"Africa","Southern Africa","Lesotho","UNOPS",2020,"COU",94878.44
"Africa","Southern Africa","Lesotho","UNWTO",2020,"COU",29746.32
"Africa","Southern Africa","Lesotho","UPU",2020,"COU",6443.94
"Africa","Southern Africa","Lesotho","WFP",2020,"COU",15874727.68
"Africa","Southern Africa","Lesotho","WHO",2020,"COU",3182090
"Africa","Southern Africa","Namibia","FAO",2020,"COU",1829988.44
"Africa","Southern Africa","Namibia","ICAO",2020,"COU",678060.36
"Africa","Southern Africa","Namibia","ILO",2020,"COU",1384797.81
"Africa","Southern Africa","Namibia","IOM",2020,"COU",516915.13
"Africa","Southern Africa","Namibia","UN",2020,"COU",4252306.14
"Africa","Southern Africa","Namibia","UNAIDS",2020,"COU",1088197
"Africa","Southern Africa","Namibia","UNDP",2020,"COU",8528766.59
"Africa","Southern Africa","Namibia","UNFPA",2020,"COU",2575664.01
"Africa","Southern Africa","Namibia","UNHABITAT",2020,"COU",43642.2
"Africa","Southern Africa","Namibia","UNHCR",2020,"COU",136072.15
"Africa","Southern Africa","Namibia","UNICEF",2020,"COU",7364392.6
"Africa","Southern Africa","Namibia","UNIDO",2020,"COU",638485.28
"Africa","Southern Africa","Namibia","UNODC",2020,"COU",22721.83
"Africa","Southern Africa","Namibia","WFP",2020,"COU",11533894.86
"Africa","Southern Africa","Namibia","WHO",2020,"COU",2708872
"Africa","Southern Africa","South Africa","FAO",2020,"COU",2169841.87
"Africa","Southern Africa","South Africa","ILO",2020,"COU",4836667.23
"Africa","Southern Africa","South Africa","IOM",2020,"COU",634621.35
"Africa","Southern Africa","South Africa","ITU",2020,"COU",60569.65
"Africa","Southern Africa","South Africa","UN",2020,"COU",3364127.07
"Africa","Southern Africa","South Africa","UNAIDS",2020,"COU",3632203
"Africa","Southern Africa","South Africa","UNCDF",2020,"COU",19373.32
"Africa","Southern Africa","South Africa","UNDP",2020,"COU",13514448.8
"Africa","Southern Africa","South Africa","UNEP",2020,"COU",521698.2
"Africa","Southern Africa","South Africa","UNFPA",2020,"COU",3275031.61
"Africa","Southern Africa","South Africa","UNHABITAT",2020,"COU",553.8
"Africa","Southern Africa","South Africa","UNHCR",2020,"COU",13280152.9
"Africa","Southern Africa","South Africa","UNICEF",2020,"COU",9648727.65
"Africa","Southern Africa","South Africa","UNIDO",2020,"COU",5085780.24
